,MXC,PT1,PT2,Still,VaccumeCan,PumpingLine,CompressorOutlet,CompressorInlet,MixtureTank,VentingLine,Compressor1 Input,Compressor1 Output,Compressor2 Input,Compressor2 Output
2023-09-16 21:52:51+00:00,9.3354,36509.799999999996,3147.35,899.375,5.32e-06,0.0227,691.0,717.0,5.93,5.59,19.12111,27.81445,19.18778,26.83556
2023-09-16 21:53:09+00:00,9.2598,36519.3,3146.37,899.421,5.32e-06,0.0227,691.0,717.0,5.93,5.59,19.12111,27.81445,19.18778,26.83556
2023-09-16 21:53:50+00:00,9.2598,36519.3,3146.37,899.421,5.32e-06,0.0227,691.0,717.0,5.93,5.59,19.05944,27.80167,19.17278,26.84834
2023-09-16 21:53:53+00:00,9.2598,36519.3,3146.37,899.421,5.32e-06,0.0228,693.0,718.0,5.92,5.59,19.05944,27.80167,19.17278,26.84834
2023-09-16 21:54:09+00:00,9.2575,36518.700000000004,3145.87,899.696,5.32e-06,0.0228,693.0,718.0,5.92,5.59,19.05944,27.80167,19.17278,26.84834
2023-09-16 21:55:50+00:00,9.2575,36518.700000000004,3145.87,899.696,5.32e-06,0.0228,693.0,718.0,5.92,5.59,19.05944,27.80167,19.16722,26.85333
2023-09-16 21:56:57+00:00,9.2575,36518.700000000004,3145.87,899.696,5.32e-06,0.0228,696.0,721.0,5.94,5.59,19.05944,27.80167,19.16722,26.85333
2023-09-16 21:57:10+00:00,9.274700000000001,36505.5,3149.7999999999997,899.581,5.32e-06,0.0228,696.0,721.0,5.94,5.59,19.05944,27.80167,19.16722,26.85333
2023-09-16 21:57:50+00:00,9.274700000000001,36505.5,3149.7999999999997,899.581,5.32e-06,0.0228,696.0,721.0,5.94,5.59,19.12611,27.81722,19.17777,26.87167
2023-09-16 21:57:58+00:00,9.274700000000001,36505.5,3149.7999999999997,899.581,5.33e-06,0.0229,701.0,722.0,5.94,5.59,19.12611,27.81722,19.17777,26.87167
2023-09-16 21:58:10+00:00,9.2368,36508.4,3150.6400000000003,899.674,5.33e-06,0.0229,701.0,722.0,5.94,5.59,19.12611,27.81722,19.17777,26.87167
2023-09-16 21:59:50+00:00,9.2368,36508.4,3150.6400000000003,899.674,5.33e-06,0.0229,701.0,722.0,5.94,5.59,19.10555,27.83,19.20611,26.92056
2023-09-16 22:00:00+00:00,9.2368,36508.4,3150.6400000000003,899.674,5.34e-06,0.0229,697.0,722.0,5.93,5.59,19.10555,27.83,19.20611,26.92056
2023-09-16 22:01:11+00:00,9.263,36504.1,3151.19,899.632,5.34e-06,0.0229,697.0,722.0,5.93,5.59,19.10555,27.83,19.20611,26.92056
2023-09-16 22:02:50+00:00,9.263,36504.1,3151.19,899.632,5.34e-06,0.0229,697.0,722.0,5.93,5.59,19.12111,27.83555,19.15722,26.84555
2023-09-16 22:03:04+00:00,9.263,36504.1,3151.19,899.632,5.36e-06,0.0229,693.0,721.0,5.92,5.59,19.12111,27.83555,19.15722,26.84555
2023-09-16 22:03:11+00:00,9.2141,36509.0,3153.85,899.399,5.36e-06,0.0229,693.0,721.0,5.92,5.59,19.12111,27.83555,19.15722,26.84555
2023-09-16 22:03:50+00:00,9.2141,36509.0,3153.85,899.399,5.36e-06,0.0229,693.0,721.0,5.92,5.59,19.09278,27.85833,19.17777,26.90722
2023-09-16 22:04:05+00:00,9.2141,36509.0,3153.85,899.399,5.37e-06,0.0229,694.0,720.0,5.95,5.6,19.09278,27.85833,19.17777,26.90722
2023-09-16 22:04:11+00:00,9.2746,36511.0,3149.62,899.458,5.37e-06,0.0229,694.0,720.0,5.95,5.6,19.09278,27.85833,19.17777,26.90722
2023-09-16 22:06:50+00:00,9.2746,36511.0,3149.62,899.458,5.37e-06,0.0229,694.0,720.0,5.95,5.6,19.11833,27.84833,19.15222,26.905
2023-09-16 22:07:09+00:00,9.2746,36511.0,3149.62,899.458,5.38e-06,0.0229,694.0,720.0,5.95,5.61,19.11833,27.84833,19.15222,26.905
2023-09-16 22:07:12+00:00,9.217400000000001,36512.0,3149.3,899.6690000000001,5.38e-06,0.0229,694.0,720.0,5.95,5.61,19.11833,27.84833,19.15222,26.905
2023-09-16 22:07:50+00:00,9.217400000000001,36512.0,3149.3,899.6690000000001,5.38e-06,0.0229,694.0,720.0,5.95,5.61,19.13389,27.84556,19.18278,26.87889
2023-09-16 22:08:10+00:00,9.217400000000001,36512.0,3149.3,899.6690000000001,5.39e-06,0.0229,693.0,719.0,5.94,5.6,19.13389,27.84556,19.18278,26.87889
2023-09-16 22:08:12+00:00,9.2348,36516.8,3148.27,899.571,5.39e-06,0.0229,693.0,719.0,5.94,5.6,19.13389,27.84556,19.18278,26.87889
2023-09-16 22:09:50+00:00,9.2348,36516.8,3148.27,899.571,5.39e-06,0.0229,693.0,719.0,5.94,5.6,19.14167,27.81722,19.175,26.86389
2023-09-16 22:11:12+00:00,9.241299999999999,36530.5,3144.7799999999997,899.318,5.39e-06,0.0229,693.0,719.0,5.94,5.6,19.14167,27.81722,19.175,26.86389
2023-09-16 22:11:14+00:00,9.241299999999999,36530.5,3144.7799999999997,899.318,5.42e-06,0.0227,689.0,717.0,5.96,5.6,19.14167,27.81722,19.175,26.86389
2023-09-16 22:11:50+00:00,9.241299999999999,36530.5,3144.7799999999997,899.318,5.42e-06,0.0227,689.0,717.0,5.96,5.6,19.14167,27.85333,19.22667,26.89222
2023-09-16 22:12:13+00:00,9.2111,36526.6,3146.11,899.437,5.42e-06,0.0227,689.0,717.0,5.96,5.6,19.14167,27.85333,19.22667,26.89222
2023-09-16 22:12:15+00:00,9.2111,36526.6,3146.11,899.437,5.42e-06,0.0228,699.0,717.0,5.94,5.61,19.14167,27.85333,19.22667,26.89222
2023-09-16 22:12:50+00:00,9.2111,36526.6,3146.11,899.437,5.42e-06,0.0228,699.0,717.0,5.94,5.61,19.10833,27.86389,19.20833,26.86889
2023-09-16 22:14:13+00:00,9.3053,36509.700000000004,3152.4700000000003,899.7610000000001,5.42e-06,0.0228,699.0,717.0,5.94,5.61,19.10833,27.86389,19.20833,26.86889
2023-09-16 22:14:18+00:00,9.3053,36509.700000000004,3152.4700000000003,899.7610000000001,5.51e-06,0.0228,694.0,719.0,5.94,5.6,19.10833,27.86389,19.20833,26.86889
2023-09-16 22:15:50+00:00,9.3053,36509.700000000004,3152.4700000000003,899.7610000000001,5.51e-06,0.0228,694.0,719.0,5.94,5.6,19.14444,27.92555,19.22389,26.95111
2023-09-16 22:16:13+00:00,9.2265,36517.6,3151.15,899.614,5.51e-06,0.0228,694.0,719.0,5.94,5.6,19.14444,27.92555,19.22389,26.95111
2023-09-16 22:16:20+00:00,9.2265,36517.6,3151.15,899.614,5.48e-06,0.0228,693.0,718.0,5.94,5.61,19.14444,27.92555,19.22389,26.95111
2023-09-16 22:16:50+00:00,9.2265,36517.6,3151.15,899.614,5.48e-06,0.0228,693.0,718.0,5.94,5.61,19.12111,27.86611,19.265,26.85611
2023-09-16 22:18:13+00:00,9.282399999999999,36520.200000000004,3145.6499999999996,899.5889999999999,5.48e-06,0.0228,693.0,718.0,5.94,5.61,19.12111,27.86611,19.265,26.85611
2023-09-16 22:18:23+00:00,9.282399999999999,36520.200000000004,3145.6499999999996,899.5889999999999,5.47e-06,0.0228,696.0,717.0,5.94,5.61,19.12111,27.86611,19.265,26.85611
2023-09-16 22:19:50+00:00,9.282399999999999,36520.200000000004,3145.6499999999996,899.5889999999999,5.47e-06,0.0228,696.0,717.0,5.94,5.61,19.15222,27.89222,19.24167,26.92278
2023-09-16 22:21:14+00:00,9.208900000000002,36509.799999999996,3147.4500000000003,899.437,5.47e-06,0.0228,696.0,717.0,5.94,5.61,19.15222,27.89222,19.24167,26.92278
